"date","region/province","lat","long","confirmed","deaths","recovered","active"
"2020-03-13","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-13","Nevada, US","38.314","-117.055","17","0","0","17"
"2020-03-13","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-14","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-14","Nevada, US","38.314","-117.055","21","0","0","21"
"2020-03-14","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-15","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-15","Nevada, US","38.314","-117.055","24","0","0","24"
"2020-03-15","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-16","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-16","Nevada, US","38.314","-117.055","45","0","0","45"
"2020-03-16","Nevada, US","38.314","-117.055","0","1","0","-1"
"2020-03-17","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-17","Nevada, US","38.314","-117.055","56","0","0","56"
"2020-03-17","Nevada, US","38.314","-117.055","0","1","0","-1"
"2020-03-18","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-18","Nevada, US","38.314","-117.055","55","0","0","55"
"2020-03-18","Nevada, US","38.314","-117.055","0","1","0","-1"
"2020-03-19","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-19","Nevada, US","38.314","-117.055","95","0","0","95"
"2020-03-19","Nevada, US","38.314","-117.055","0","1","0","-1"
"2020-03-20","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-20","Nevada, US","38.314","-117.055","114","0","0","114"
"2020-03-20","Nevada, US","38.314","-117.055","0","1","0","-1"
"2020-03-21","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-21","Nevada, US","38.314","-117.055","161","0","0","161"
"2020-03-21","Nevada, US","38.314","-117.055","0","2","0","-2"
"2020-03-22","Nevada, US","38.314","-117.055","0","0","0","0"
"2020-03-22","Nevada, US","38.314","-117.055","190","0","0","190"
"2020-03-22","Nevada, US","38.314","-117.055","0","2","0","-2"
"2020-03-23","Nevada, US","38.314","-117.055","245","4","0","241"
"2020-03-24","Nevada, US","38.314","-117.055","278","4","0","274"
"2020-03-25","Nevada, US","38.314","-117.055","323","6","0","317"
"2020-03-26","Nevada, US","38.314","-117.055","420","10","0","410"
"2020-03-27","Nevada, US","38.314","-117.055","536","10","0","526"
"2020-03-28","Nevada, US","38.314","-117.055","626","10","0","616"
"2020-03-29","Nevada, US","38.314","-117.055","920","15","0","905"
"2020-03-30","Nevada, US","38.314","-117.055","1012","15","0","997"
"2020-03-31","Nevada, US","38.314","-117.055","1114","26","0","1088"
"2020-04-01","Nevada, US","38.314","-117.055","1279","31","0","1248"
"2020-02-16","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-16","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-16","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-17","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-17","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-17","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-18","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-18","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-18","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-19","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-19","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-19","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-20","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-20","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-20","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-21","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-21","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-21","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-22","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-22","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-22","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-23","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-23","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-23","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-24","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-24","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-24","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-25","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-25","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-25","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-26","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-26","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-26","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-27","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-27","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-27","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-28","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-28","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-28","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-29","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-29","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-02-29","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-01","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-01","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-01","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-02","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-02","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-02","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-03","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-03","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-03","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-04","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-04","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-04","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-05","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-05","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-05","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-06","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-06","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-06","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-07","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-07","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-07","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-08","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-08","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-08","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-09","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-09","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-09","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-10","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-10","New Hampshire, US","43.452","-71.564","4","0","0","4"
"2020-03-10","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-11","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-11","New Hampshire, US","43.452","-71.564","5","0","0","5"
"2020-03-11","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-12","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-12","New Hampshire, US","43.452","-71.564","6","0","0","6"
"2020-03-12","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-13","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-13","New Hampshire, US","43.452","-71.564","6","0","0","6"
"2020-03-13","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-14","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-14","New Hampshire, US","43.452","-71.564","7","0","0","7"
"2020-03-14","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-15","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-15","New Hampshire, US","43.452","-71.564","13","0","0","13"
"2020-03-15","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-16","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-16","New Hampshire, US","43.452","-71.564","17","0","0","17"
"2020-03-16","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-17","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-17","New Hampshire, US","43.452","-71.564","26","0","0","26"
"2020-03-17","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-18","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-18","New Hampshire, US","43.452","-71.564","26","0","0","26"
"2020-03-18","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-19","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-19","New Hampshire, US","43.452","-71.564","44","0","0","44"
"2020-03-19","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-20","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-20","New Hampshire, US","43.452","-71.564","44","0","0","44"
"2020-03-20","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-21","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-21","New Hampshire, US","43.452","-71.564","55","0","0","55"
"2020-03-21","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-22","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-22","New Hampshire, US","43.452","-71.564","65","0","0","65"
"2020-03-22","New Hampshire, US","43.452","-71.564","0","0","0","0"
"2020-03-23","New Hampshire, US","43.453","-71.564","101","1","0","100"
"2020-03-24","New Hampshire, US","43.453","-71.564","101","1","0","100"
"2020-03-25","New Hampshire, US","43.453","-71.564","108","1","0","107"
"2020-03-26","New Hampshire, US","43.453","-71.564","137","1","0","136"
"2020-03-27","New Hampshire, US","43.453","-71.564","158","1","0","157"
"2020-03-28","New Hampshire, US","43.453","-71.564","187","2","0","185"
"2020-03-29","New Hampshire, US","43.453","-71.564","214","2","0","212"
"2020-03-30","New Hampshire, US","43.453","-71.564","314","3","0","311"
"2020-03-31","New Hampshire, US","43.453","-71.564","357","3","0","354"
"2020-04-01","New Hampshire, US","43.453","-71.564","367","3","0","364"
"2020-02-16","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-16","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-16","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-17","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-17","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-17","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-18","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-18","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-18","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-19","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-19","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-19","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-20","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-20","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-20","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-21","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-21","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-21","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-22","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-22","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-22","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-23","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-23","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-23","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-24","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-24","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-24","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-25","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-25","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-25","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-26","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-26","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-26","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-27","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-27","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-27","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-28","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-28","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-28","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-29","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-29","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-02-29","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-01","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-01","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-01","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-02","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-02","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-02","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-03","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-03","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-03","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-04","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-04","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-04","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-05","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-05","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-05","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-06","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-06","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-06","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-07","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-07","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-07","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-08","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-08","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-08","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-09","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-09","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-09","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-10","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-10","New Jersey, US","40.299","-74.521","15","0","0","15"
"2020-03-10","New Jersey, US","40.299","-74.521","0","1","0","-1"
"2020-03-11","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-11","New Jersey, US","40.299","-74.521","23","0","0","23"
"2020-03-11","New Jersey, US","40.299","-74.521","0","1","0","-1"
"2020-03-12","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-12","New Jersey, US","40.299","-74.521","29","0","0","29"
"2020-03-12","New Jersey, US","40.299","-74.521","0","1","0","-1"
"2020-03-13","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-13","New Jersey, US","40.299","-74.521","29","0","0","29"
"2020-03-13","New Jersey, US","40.299","-74.521","0","1","0","-1"
"2020-03-14","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-14","New Jersey, US","40.299","-74.521","69","0","0","69"
"2020-03-14","New Jersey, US","40.299","-74.521","0","1","0","-1"
"2020-03-15","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-15","New Jersey, US","40.299","-74.521","98","0","0","98"
"2020-03-15","New Jersey, US","40.299","-74.521","0","2","0","-2"
"2020-03-16","New Jersey, US","40.299","-74.521","0","0","1","-1"
"2020-03-16","New Jersey, US","40.299","-74.521","178","0","0","178"
"2020-03-16","New Jersey, US","40.299","-74.521","0","2","0","-2"
"2020-03-17","New Jersey, US","40.299","-74.521","0","0","1","-1"
"2020-03-17","New Jersey, US","40.299","-74.521","267","0","0","267"
"2020-03-17","New Jersey, US","40.299","-74.521","0","3","0","-3"
"2020-03-18","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-18","New Jersey, US","40.299","-74.521","267","0","0","267"
"2020-03-18","New Jersey, US","40.299","-74.521","0","3","0","-3"
"2020-03-19","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-19","New Jersey, US","40.299","-74.521","742","0","0","742"
"2020-03-19","New Jersey, US","40.299","-74.521","0","9","0","-9"
"2020-03-20","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-20","New Jersey, US","40.299","-74.521","890","0","0","890"
"2020-03-20","New Jersey, US","40.299","-74.521","0","11","0","-11"
"2020-03-21","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-21","New Jersey, US","40.299","-74.521","1327","0","0","1327"
"2020-03-21","New Jersey, US","40.299","-74.521","0","16","0","-16"
"2020-03-22","New Jersey, US","40.299","-74.521","0","0","0","0"
"2020-03-22","New Jersey, US","40.299","-74.521","1914","0","0","1914"
"2020-03-22","New Jersey, US","40.299","-74.521","0","20","0","-20"
"2020-03-23","New Jersey, US","40.299","-74.521","2844","27","0","2817"
"2020-03-24","New Jersey, US","40.299","-74.521","3675","44","0","3631"
"2020-03-25","New Jersey, US","40.299","-74.521","4402","62","0","4340"
"2020-03-26","New Jersey, US","40.299","-74.521","6876","81","0","6795"
"2020-03-27","New Jersey, US","40.299","-74.521","8825","108","0","8717"
"2020-03-28","New Jersey, US","40.299","-74.521","11124","140","0","10984"
"2020-03-29","New Jersey, US","40.299","-74.521","13386","161","0","13225"
"2020-03-30","New Jersey, US","40.299","-74.521","16636","198","0","16438"
"2020-03-31","New Jersey, US","40.299","-74.521","18696","267","0","18429"
"2020-04-01","New Jersey, US","40.299","-74.521","22255","355","0","21900"
"2020-02-16","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-16","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-16","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-17","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-17","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-17","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-18","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-18","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-18","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-19","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-19","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-19","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-20","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-20","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-20","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-21","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-21","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-21","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-22","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-22","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-22","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-23","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-23","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-23","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-24","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-24","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-24","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-25","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-25","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-25","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-26","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-26","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-26","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-27","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-27","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-27","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-28","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-28","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-28","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-29","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-29","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-02-29","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-01","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-01","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-01","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-02","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-02","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-02","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-03","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-03","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-03","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-04","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-04","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-04","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-05","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-05","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-05","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-06","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-06","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-06","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-07","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-07","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-07","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-08","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-08","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-08","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-09","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-09","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-09","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-10","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-10","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-10","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-11","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-11","New Mexico, US","34.84","-106.248","3","0","0","3"
"2020-03-11","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-12","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-12","New Mexico, US","34.84","-106.248","5","0","0","5"
"2020-03-12","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-13","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-13","New Mexico, US","34.84","-106.248","10","0","0","10"
"2020-03-13","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-14","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-14","New Mexico, US","34.84","-106.248","10","0","0","10"
"2020-03-14","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-15","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-15","New Mexico, US","34.84","-106.248","13","0","0","13"
"2020-03-15","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-16","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-16","New Mexico, US","34.84","-106.248","17","0","0","17"
"2020-03-16","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-17","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-17","New Mexico, US","34.84","-106.248","23","0","0","23"
"2020-03-17","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-18","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-18","New Mexico, US","34.84","-106.248","23","0","0","23"
"2020-03-18","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-19","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-19","New Mexico, US","34.84","-106.248","35","0","0","35"
"2020-03-19","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-20","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-20","New Mexico, US","34.84","-106.248","43","0","0","43"
"2020-03-20","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-21","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-21","New Mexico, US","34.84","-106.248","43","0","0","43"
"2020-03-21","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-22","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-22","New Mexico, US","34.84","-106.248","57","0","0","57"
"2020-03-22","New Mexico, US","34.84","-106.248","0","0","0","0"
"2020-03-23","New Mexico, US","34.841","-106.249","83","0","0","83"
"2020-03-24","New Mexico, US","34.841","-106.249","100","0","0","100"
"2020-03-25","New Mexico, US","34.841","-106.249","113","1","0","112"
"2020-03-26","New Mexico, US","34.841","-106.249","113","1","0","112"
"2020-03-27","New Mexico, US","34.841","-106.249","136","1","0","135"
"2020-03-28","New Mexico, US","34.841","-106.249","208","1","0","207"
"2020-03-29","New Mexico, US","34.841","-106.249","237","2","0","235"
"2020-03-30","New Mexico, US","34.841","-106.249","237","2","0","235"
"2020-03-31","New Mexico, US","34.841","-106.249","315","4","0","311"
"2020-04-01","New Mexico, US","34.841","-106.249","340","5","0","335"
"2020-02-16","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-16","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-16","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-17","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-17","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-17","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-18","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-18","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-18","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-19","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-19","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-19","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-20","New York, US","42.166","-74.948","0","0","0","0"
"2020-02-20","New York, US","42.166","-74.948","0","0","0","0"
